========================================================================================================================
SCENARIO DATA TABLE V2
========================================================================================================================
Filter non-negative utility events: True
Total rows: 491
========================================================================================================================

  ID | Orig ID | Severity | Evitability | Causal | Choice |    C+ % |    I+ % | N Events | Condition
 464 |       3 |   Severe |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 465 |       4 |   Severe |    Evitable |    COC |      2 |  100.00 |   25.00 |        4 | coc_evitable_prevention_no_stories
 466 |       5 |   Severe |    Evitable |    COC |      2 |   40.00 |   60.00 |        5 | coc_evitable_prevention_no_stories
 467 |       6 |   Severe |    Evitable |    COC |      1 |  100.00 |   83.33 |        6 | coc_evitable_prevention_no_stories
 468 |       6 |   Severe |    Evitable |    COC |      2 |  100.00 |   50.00 |        4 | coc_evitable_prevention_no_stories
 469 |       7 |   Severe |    Evitable |    COC |      1 |  100.00 |  100.00 |        1 | coc_evitable_prevention_no_stories
 470 |       7 |   Severe |    Evitable |    COC |      2 |  100.00 |    0.00 |        2 | coc_evitable_prevention_no_stories
 471 |       8 |   Severe |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_prevention_no_stories
 472 |       9 |   Severe |    Evitable |    COC |      1 |  100.00 |   75.00 |        4 | coc_evitable_prevention_no_stories
 473 |       9 |   Severe |    Evitable |    COC |      2 |  100.00 |    0.00 |        2 | coc_evitable_prevention_no_stories
 474 |       0 |   Severe |  Inevitable |    COC |      1 |   75.00 |   75.00 |        4 | coc_inevitable_action_yes_stories
 475 |       0 |   Severe |  Inevitable |    COC |      2 |    0.00 |    0.00 |        3 | coc_inevitable_action_yes_stories
 476 |       1 |   Severe |  Inevitable |    COC |      1 |   40.00 |   40.00 |        5 | coc_inevitable_action_yes_stories
 477 |       1 |   Severe |  Inevitable |    COC |      2 |   66.67 |    0.00 |        3 | coc_inevitable_action_yes_stories
 478 |       2 |   Severe |  Inevitable |    COC |      1 |   50.00 |   50.00 |        2 | coc_inevitable_action_yes_stories
 479 |       2 |   Severe |  Inevitable |    COC |      2 |   75.00 |   50.00 |        4 | coc_inevitable_action_yes_stories
 480 |       3 |   Severe |  Inevitable |    COC |      1 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 481 |       3 |   Severe |  Inevitable |    COC |      2 |   60.00 |   60.00 |        5 | coc_inevitable_action_yes_stories
 482 |       4 |   Severe |  Inevitable |    COC |      1 |   66.67 |   66.67 |        3 | coc_inevitable_action_yes_stories
 483 |       5 |   Severe |  Inevitable |    COC |      1 |    0.00 |    0.00 |        4 | coc_inevitable_action_yes_stories
 484 |       5 |   Severe |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 485 |       6 |   Severe |  Inevitable |    COC |      1 |    0.00 |    0.00 |        2 | coc_inevitable_action_yes_stories
 486 |       6 |   Severe |  Inevitable |    COC |      2 |   50.00 |    0.00 |        2 | coc_inevitable_action_yes_stories
 487 |       7 |   Severe |  Inevitable |    COC |      1 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 488 |       7 |   Severe |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 489 |       8 |   Severe |  Inevitable |    COC |      1 |   75.00 |   75.00 |        4 | coc_inevitable_action_yes_stories
 490 |       9 |   Severe |  Inevitable |    COC |      1 |    0.00 |    0.00 |        3 | coc_inevitable_action_yes_stories
 491 |       9 |   Severe |  Inevitable |    COC |      2 |   60.00 |   20.00 |        5 | coc_inevitable_action_yes_stories

========================================================================================================================
SUMMARY STATISTICS
========================================================================================================================

Mild scenarios: 379 rows
Severe scenarios: 112 rows

Evitable: 226 rows
Inevitable: 265 rows

CC: 252 rows
COC: 239 rows

Choice 1: 256 rows
Choice 2: 235 rows

Average C+ %: 61.99
Average I+ %: 50.67

Average events per choice: 3.10
