========================================================================================================================
SCENARIO DATA TABLE
========================================================================================================================
CONFIGURATION:
  Filter non-negative utility events: True
  Skip missing I-being: False
  Skip missing non-I being: False
  Process only choice 1: False
Total rows: 539
========================================================================================================================

  ID | Orig ID | Severity | Evitability | Causal | Choice |    C+ % |    I+ % | N Events | Condition
 462 |       4 |   Severe |  Inevitable |     CC |      1 |   50.00 |   50.00 |        2 | cc_inevitable_action_yes_stories
 463 |       4 |   Severe |  Inevitable |     CC |      2 |   50.00 |   50.00 |        2 | cc_inevitable_action_yes_stories
 464 |       5 |   Severe |  Inevitable |     CC |      1 |   33.33 |   66.67 |        3 | cc_inevitable_action_yes_stories
 465 |       5 |   Severe |  Inevitable |     CC |      2 |    0.00 |    0.00 |        1 | cc_inevitable_action_yes_stories
 466 |       6 |   Severe |  Inevitable |     CC |      1 |    0.00 |   50.00 |        2 | cc_inevitable_action_yes_stories
 467 |       6 |   Severe |  Inevitable |     CC |      2 |    0.00 |    0.00 |        1 | cc_inevitable_action_yes_stories
 468 |       7 |   Severe |  Inevitable |     CC |      1 |   80.00 |  100.00 |        5 | cc_inevitable_action_yes_stories
 469 |       7 |   Severe |  Inevitable |     CC |      2 |   60.00 |   40.00 |        5 | cc_inevitable_action_yes_stories
 470 |       8 |   Severe |  Inevitable |     CC |      1 |   25.00 |  100.00 |        4 | cc_inevitable_action_yes_stories
 471 |       8 |   Severe |  Inevitable |     CC |      2 |   42.86 |   28.57 |        7 | cc_inevitable_action_yes_stories
 472 |       9 |   Severe |  Inevitable |     CC |      1 |    0.00 |  100.00 |        1 | cc_inevitable_action_yes_stories
 473 |       9 |   Severe |  Inevitable |     CC |      2 |    0.00 |    0.00 |        1 | cc_inevitable_action_yes_stories
 474 |       0 |   Severe |  Inevitable |     CC |      1 |   25.00 |   25.00 |        4 | cc_inevitable_prevention_no_stories
 475 |       0 |   Severe |  Inevitable |     CC |      2 |    0.00 |   66.67 |        3 | cc_inevitable_prevention_no_stories
 476 |       1 |   Severe |  Inevitable |     CC |      1 |   60.00 |   40.00 |        5 | cc_inevitable_prevention_no_stories
 477 |       1 |   Severe |  Inevitable |     CC |      2 |    0.00 |   33.33 |        3 | cc_inevitable_prevention_no_stories
 478 |       2 |   Severe |  Inevitable |     CC |      1 |   25.00 |   50.00 |        4 | cc_inevitable_prevention_no_stories
 479 |       2 |   Severe |  Inevitable |     CC |      2 |    0.00 |   33.33 |        3 | cc_inevitable_prevention_no_stories
 480 |       3 |   Severe |  Inevitable |     CC |      1 |   20.00 |   40.00 |        5 | cc_inevitable_prevention_no_stories
 481 |       3 |   Severe |  Inevitable |     CC |      2 |    0.00 |  100.00 |        3 | cc_inevitable_prevention_no_stories
 482 |       4 |   Severe |  Inevitable |     CC |      1 |   50.00 |   50.00 |        2 | cc_inevitable_prevention_no_stories
 483 |       4 |   Severe |  Inevitable |     CC |      2 |   60.00 |  100.00 |        5 | cc_inevitable_prevention_no_stories
 484 |       5 |   Severe |  Inevitable |     CC |      2 |   50.00 |  100.00 |        2 | cc_inevitable_prevention_no_stories
 485 |       6 |   Severe |  Inevitable |     CC |      1 |   33.33 |   33.33 |        6 | cc_inevitable_prevention_no_stories
 486 |       6 |   Severe |  Inevitable |     CC |      2 |    0.00 |   60.00 |        5 | cc_inevitable_prevention_no_stories
 487 |       7 |   Severe |  Inevitable |     CC |      1 |   66.67 |   66.67 |        3 | cc_inevitable_prevention_no_stories
 488 |       7 |   Severe |  Inevitable |     CC |      2 |   83.33 |  100.00 |        6 | cc_inevitable_prevention_no_stories
 489 |       8 |   Severe |  Inevitable |     CC |      1 |    0.00 |   33.33 |        3 | cc_inevitable_prevention_no_stories
 490 |       8 |   Severe |  Inevitable |     CC |      2 |   20.00 |   80.00 |        5 | cc_inevitable_prevention_no_stories
 491 |       9 |   Severe |  Inevitable |     CC |      1 |   75.00 |   50.00 |        4 | cc_inevitable_prevention_no_stories
 492 |       9 |   Severe |  Inevitable |     CC |      2 |    0.00 |   50.00 |        2 | cc_inevitable_prevention_no_stories
 493 |       0 |   Severe |    Evitable |    COC |      1 |  100.00 |   66.67 |        3 | coc_evitable_action_yes_stories
 494 |       1 |   Severe |    Evitable |    COC |      1 |  100.00 |   71.43 |        7 | coc_evitable_action_yes_stories
 495 |       2 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        1 | coc_evitable_action_yes_stories
 496 |       2 |   Severe |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_action_yes_stories
 497 |       3 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        2 | coc_evitable_action_yes_stories
 498 |       3 |   Severe |    Evitable |    COC |      2 |  100.00 |   33.33 |        3 | coc_evitable_action_yes_stories
 499 |       4 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        3 | coc_evitable_action_yes_stories
 500 |       5 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        4 | coc_evitable_action_yes_stories
 501 |       6 |   Severe |    Evitable |    COC |      1 |  100.00 |   60.00 |        5 | coc_evitable_action_yes_stories
 502 |       7 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        2 | coc_evitable_action_yes_stories
 503 |       7 |   Severe |    Evitable |    COC |      2 |  100.00 |   66.67 |        3 | coc_evitable_action_yes_stories
 504 |       8 |   Severe |    Evitable |    COC |      1 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 505 |       9 |   Severe |    Evitable |    COC |      1 |  100.00 |    0.00 |        2 | coc_evitable_action_yes_stories
 506 |       0 |   Severe |    Evitable |    COC |      1 |  100.00 |  100.00 |        1 | coc_evitable_prevention_no_stories
 507 |       0 |   Severe |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 508 |       1 |   Severe |    Evitable |    COC |      2 |  100.00 |   83.33 |        6 | coc_evitable_prevention_no_stories
 509 |       2 |   Severe |    Evitable |    COC |      1 |  100.00 |  100.00 |        4 | coc_evitable_prevention_no_stories
 510 |       2 |   Severe |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 511 |       3 |   Severe |    Evitable |    COC |      1 |  100.00 |  100.00 |        3 | coc_evitable_prevention_no_stories
 512 |       3 |   Severe |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_prevention_no_stories
 513 |       4 |   Severe |    Evitable |    COC |      2 |  100.00 |   25.00 |        4 | coc_evitable_prevention_no_stories
 514 |       5 |   Severe |    Evitable |    COC |      2 |   40.00 |   60.00 |        5 | coc_evitable_prevention_no_stories
 515 |       6 |   Severe |    Evitable |    COC |      1 |  100.00 |   83.33 |        6 | coc_evitable_prevention_no_stories
 516 |       6 |   Severe |    Evitable |    COC |      2 |  100.00 |   50.00 |        4 | coc_evitable_prevention_no_stories
 517 |       7 |   Severe |    Evitable |    COC |      1 |  100.00 |  100.00 |        1 | coc_evitable_prevention_no_stories
 518 |       7 |   Severe |    Evitable |    COC |      2 |  100.00 |    0.00 |        2 | coc_evitable_prevention_no_stories
 519 |       8 |   Severe |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_prevention_no_stories
 520 |       9 |   Severe |    Evitable |    COC |      1 |  100.00 |   75.00 |        4 | coc_evitable_prevention_no_stories
 521 |       9 |   Severe |    Evitable |    COC |      2 |  100.00 |    0.00 |        2 | coc_evitable_prevention_no_stories
 522 |       0 |   Severe |  Inevitable |    COC |      1 |   75.00 |   75.00 |        4 | coc_inevitable_action_yes_stories
 523 |       0 |   Severe |  Inevitable |    COC |      2 |    0.00 |    0.00 |        3 | coc_inevitable_action_yes_stories
 524 |       1 |   Severe |  Inevitable |    COC |      1 |   40.00 |   40.00 |        5 | coc_inevitable_action_yes_stories
 525 |       1 |   Severe |  Inevitable |    COC |      2 |   66.67 |    0.00 |        3 | coc_inevitable_action_yes_stories
 526 |       2 |   Severe |  Inevitable |    COC |      1 |   50.00 |   50.00 |        2 | coc_inevitable_action_yes_stories
 527 |       2 |   Severe |  Inevitable |    COC |      2 |   75.00 |   50.00 |        4 | coc_inevitable_action_yes_stories
 528 |       3 |   Severe |  Inevitable |    COC |      1 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 529 |       3 |   Severe |  Inevitable |    COC |      2 |   60.00 |   60.00 |        5 | coc_inevitable_action_yes_stories
 530 |       4 |   Severe |  Inevitable |    COC |      1 |   66.67 |   66.67 |        3 | coc_inevitable_action_yes_stories
 531 |       5 |   Severe |  Inevitable |    COC |      1 |    0.00 |    0.00 |        4 | coc_inevitable_action_yes_stories
 532 |       5 |   Severe |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 533 |       6 |   Severe |  Inevitable |    COC |      1 |    0.00 |    0.00 |        2 | coc_inevitable_action_yes_stories
 534 |       6 |   Severe |  Inevitable |    COC |      2 |   50.00 |    0.00 |        2 | coc_inevitable_action_yes_stories
 535 |       7 |   Severe |  Inevitable |    COC |      1 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 536 |       7 |   Severe |  Inevitable |    COC |      2 |    0.00 |    0.00 |        1 | coc_inevitable_action_yes_stories
 537 |       8 |   Severe |  Inevitable |    COC |      1 |   75.00 |   75.00 |        4 | coc_inevitable_action_yes_stories
 538 |       9 |   Severe |  Inevitable |    COC |      1 |    0.00 |    0.00 |        3 | coc_inevitable_action_yes_stories
 539 |       9 |   Severe |  Inevitable |    COC |      2 |   60.00 |   20.00 |        5 | coc_inevitable_action_yes_stories

========================================================================================================================
SUMMARY STATISTICS
========================================================================================================================

Mild scenarios: 426 rows
Severe scenarios: 113 rows

Evitable: 250 rows
Inevitable: 289 rows

CC: 280 rows
COC: 259 rows

Choice 1: 280 rows
Choice 2: 259 rows

Average C+ %: 56.47
Average I+ %: 46.16

Average events per choice: 2.82
